Zip Code,Beds,Baths,Living Space,State,Zip Code Population,Median Household Income,Price
23455,5,4,3206,Virginia,49826,108310,925000
23455,3,3,1988,Virginia,49826,108310,325000
23455,4,3,1982,Virginia,49826,108310,308000
23455,3,3,1340,Virginia,49826,108310,240000
23455,3,2,1976,Virginia,49826,108310,349900
23455,3,2,1300,Virginia,49826,108310,359900
23455,3,4,1846,Virginia,49826,108310,699000
23455,4,3,2513,Virginia,49826,108310,549000
23455,4,4,3284,Virginia,49826,108310,875000
23455,2,2,957,Virginia,49826,108310,307000
23455,2,3,1424,Virginia,49826,108310,335000
23455,3,2,1710,Virginia,49826,108310,420000
23455,4,4,2400,Virginia,49826,108310,795000
23455,3,4,1850,Virginia,49826,108310,550000
23455,2,2,1604,Virginia,49826,108310,334999
23455,4,4,2400,Virginia,49826,108310,795000
23455,4,2,2432,Virginia,49826,108310,499900
23455,2,2,1300,Virginia,49826,108310,230000
23455,2,2,957,Virginia,49826,108310,330000
23455,3,2,1449,Virginia,49826,108310,375000
23455,3,3,1605,Virginia,49826,108310,289900
23455,4,2,1763,Virginia,49826,108310,384900
23455,3,2,1190,Virginia,49826,108310,325000
23455,4,4,2473,Virginia,49826,108310,809900
23455,2,2,1623,Virginia,49826,108310,325000
23455,3,3,2101,Virginia,49826,108310,274900
23455,3,2,1409,Virginia,49826,108310,329900
23455,2,2,957,Virginia,49826,108310,359900
23455,3,2,1914,Virginia,49826,108310,1225000
23455,2,2,1046,Virginia,49826,108310,215000
23455,4,3,1450,Virginia,49826,108310,319000
23455,3,2,1306,Virginia,49826,108310,299900
23455,4,4,2151,Virginia,49826,108310,684000
23455,3,2,2500,Virginia,49826,108310,1200000
23455,2,1,1144,Virginia,49826,108310,275000
23455,4,3,3031,Virginia,49826,108310,575000
23455,4,3,2455,Virginia,49826,108310,649900
23455,3,2,2000,Virginia,49826,108310,310000
23455,3,4,2678,Virginia,49826,108310,560000
23455,3,1,1313,Virginia,49826,108310,299000
23455,3,2,1306,Virginia,49826,108310,335000
23455,3,2,1306,Virginia,49826,108310,335000
23455,4,3,2204,Virginia,49826,108310,470000
23455,4,3,2945,Virginia,49826,108310,629000
23455,4,4,2151,Virginia,49826,108310,679000
23455,2,3,1424,Virginia,49826,108310,278000
23455,5,3,2435,Virginia,49826,108310,450000
23455,4,3,2692,Virginia,49826,108310,605000
23455,3,2,1300,Virginia,49826,108310,330000
23455,4,3,2374,Virginia,49826,108310,449500
23455,4,3,2890,Virginia,49826,108310,749000
23455,4,3,2450,Virginia,49826,108310,559000
23455,3,2,1261,Virginia,49826,108310,260000
23455,3,2,1795,Virginia,49826,108310,539900
23455,5,3,2711,Virginia,49826,108310,449900
23455,4,3,2068,Virginia,49826,108310,439900
23455,4,3,2080,Virginia,49826,108310,434800
23455,3,2,1623,Virginia,49826,108310,419000
23455,3,2,1500,Virginia,49826,108310,489900
23455,3,2,1800,Virginia,49826,108310,375000
23455,4,3,2400,Virginia,49826,108310,799900
23455,3,1,1092,Virginia,49826,108310,239000
23455,4,3,2897,Virginia,49826,108310,624900
23455,4,3,2400,Virginia,49826,108310,799900
23455,3,2,1976,Virginia,49826,108310,340000
23456,6,5,4128,Virginia,60158,150363,899900
23456,3,2,1376,Virginia,60158,150363,675000
23456,4,4,3734,Virginia,60158,150363,1269125
23456,3,2,1778,Virginia,60158,150363,375000
23456,4,3,2132,Virginia,60158,150363,507000
23456,4,3,2399,Virginia,60158,150363,440000
23456,3,2,1627,Virginia,60158,150363,850000
23456,4,4,2869,Virginia,60158,150363,554070
23456,3,3,2039,Virginia,60158,150363,442000
23456,4,2,1452,Virginia,60158,150363,364900
23456,3,3,2369,Virginia,60158,150363,550000
23456,3,2,1909,Virginia,60158,150363,344900
23456,4,4,2627,Virginia,60158,150363,1150000
23456,3,2,1612,Virginia,60158,150363,340000
23456,5,4,3593,Virginia,60158,150363,969900
23456,2,2,1017,Virginia,60158,150363,230000
23456,3,4,2243,Virginia,60158,150363,850000
23456,4,3,2670,Virginia,60158,150363,565900
23456,5,4,3984,Virginia,60158,150363,1156495
23456,3,3,2330,Virginia,60158,150363,1112000
23456,5,4,4395,Virginia,60158,150363,875000
23456,4,3,2408,Virginia,60158,150363,5.00E+05
23456,4,2,2240,Virginia,60158,150363,999000
23456,3,2,1909,Virginia,60158,150363,359900
23456,5,4,3186,Virginia,60158,150363,908000
23456,3,2,1460,Virginia,60158,150363,639900
23456,3,2,1831,Virginia,60158,150363,399000
23456,4,3,2033,Virginia,60158,150363,430000
23456,6,3,3188,Virginia,60158,150363,699999
23456,4,3,2687,Virginia,60158,150363,759900
23456,3,2,1599,Virginia,60158,150363,899900
23456,3,3,2548,Virginia,60158,150363,549000
23456,4,3,2475,Virginia,60158,150363,660000
23456,4,4,2342,Virginia,60158,150363,520080
23456,5,5,3864,Virginia,60158,150363,928305
23456,4,3,2917,Virginia,60158,150363,510000
23456,4,3,2287,Virginia,60158,150363,724900
23456,6,6,4772,Virginia,60158,150363,1289349
23456,3,3,1680,Virginia,60158,150363,360000
23456,5,3,2169,Virginia,60158,150363,949000
23456,2,3,1198,Virginia,60158,150363,195000
23456,3,3,2742,Virginia,60158,150363,534900
23456,4,4,2627,Virginia,60158,150363,1100000
23456,3,2,1322,Virginia,60158,150363,299900
23456,4,3,2334,Virginia,60158,150363,420000
23456,3,2,1400,Virginia,60158,150363,499999
23456,4,3,2253,Virginia,60158,150363,465000
23456,5,4,3689,Virginia,60158,150363,880000
23456,4,3,2584,Virginia,60158,150363,540000
23456,4,4,3600,Virginia,60158,150363,880000
23456,3,2,1783,Virginia,60158,150363,450000
23456,4,4,3734,Virginia,60158,150363,1089317
23456,4,3,2010,Virginia,60158,150363,435000
23456,2,2,1316,Virginia,60158,150363,327715
23456,5,5,3846,Virginia,60158,150363,1025530
23456,2,2,1100,Virginia,60158,150363,225000
23456,4,3,2039,Virginia,60158,150363,450000
23456,5,4,3496,Virginia,60158,150363,889900
23456,6,6,4600,Virginia,60158,150363,985000
23456,4,4,3734,Virginia,60158,150363,956899
23456,3,3,1440,Virginia,60158,150363,309990
23456,4,4,2891,Virginia,60158,150363,601469
23456,4,3,2318,Virginia,60158,150363,535000
23456,5,3,3270,Virginia,60158,150363,909900
23456,4,3,2276,Virginia,60158,150363,720000
23456,3,3,2061,Virginia,60158,150363,415000
23456,4,2,1810,Virginia,60158,150363,1175000
23456,7,5,3302,Virginia,60158,150363,1497500
23456,4,3,2800,Virginia,60158,150363,688000
23456,3,2,1846,Virginia,60158,150363,525000
23456,6,5,4360,Virginia,60158,150363,1203576
23456,4,4,3167,Virginia,60158,150363,920000
23456,2,2,1316,Virginia,60158,150363,297715
23456,4,3,2888,Virginia,60158,150363,599000
23456,3,3,1550,Virginia,60158,150363,350000
23456,4,4,3798,Virginia,60158,150363,729900
23456,5,5,3846,Virginia,60158,150363,1070565
23456,4,3,1954,Virginia,60158,150363,425000
23456,4,3,2287,Virginia,60158,150363,650000
23456,2,2,1293,Virginia,60158,150363,300750
23456,2,2,1293,Virginia,60158,150363,332635
23456,5,4,3428,Virginia,60158,150363,745000
23456,5,4,3984,Virginia,60158,150363,969900
23456,3,2,1104,Virginia,60158,150363,705000
23456,5,3,2918,Virginia,60158,150363,775000
23456,4,4,2917,Virginia,60158,150363,775000
23456,5,5,3690,Virginia,60158,150363,1099900
23456,7,7,5400,Virginia,60158,150363,1750000
23456,2,2,1410,Virginia,60158,150363,439900
23456,2,2,1316,Virginia,60158,150363,357715
23456,2,2,1402,Virginia,60158,150363,422000
23456,3,3,1358,Virginia,60158,150363,332000
23456,5,5,3588,Virginia,60158,150363,1369000
23456,2,2,1316,Virginia,60158,150363,372715
23456,3,3,1986,Virginia,60158,150363,450000
23456,3,3,2279,Virginia,60158,150363,464000
23456,2,2,1293,Virginia,60158,150363,295570
23456,5,3,2600,Virginia,60158,150363,3.00E+05
23456,5,3,3064,Virginia,60158,150363,625000
23456,4,4,2891,Virginia,60158,150363,644900
23456,3,2,1899,Virginia,60158,150363,459000
23456,3,3,1901,Virginia,60158,150363,375000
23456,4,3,1696,Virginia,60158,150363,414900
23456,2,2,1352,Virginia,60158,150363,279000
23456,3,2,2567,Virginia,60158,150363,543200
23456,4,3,2406,Virginia,60158,150363,530000
23456,4,3,2891,Virginia,60158,150363,645000
23456,5,4,3496,Virginia,60158,150363,924991
23456,4,3,2270,Virginia,60158,150363,650000
23456,5,6,4453,Virginia,60158,150363,995000
23456,4,4,3734,Virginia,60158,150363,1162667
23456,5,4,3335,Virginia,60158,150363,895895
23456,3,3,1782,Virginia,60158,150363,890000
23456,3,3,1909,Virginia,60158,150363,435000
23456,2,1,1124,Virginia,60158,150363,229900
23456,5,4,2970,Virginia,60158,150363,949000
23456,6,5,4360,Virginia,60158,150363,1199000
23456,2,2,1293,Virginia,60158,150363,285750
23456,5,4,3496,Virginia,60158,150363,945446
23456,6,5,4445,Virginia,60158,150363,975000
23456,4,2,2205,Virginia,60158,150363,499000
23456,5,3,3142,Virginia,60158,150363,775000
23456,4,3,3321,Virginia,60158,150363,829900
23456,3,3,1436,Virginia,60158,150363,4.00E+05
23456,5,3,3079,Virginia,60158,150363,665000
23456,4,3,2759,Virginia,60158,150363,640000
23456,4,3,2755,Virginia,60158,150363,439900
23456,4,4,2405,Virginia,60158,150363,509220
23456,4,4,3734,Virginia,60158,150363,954017
23456,4,3,2455,Virginia,60158,150363,464900
23456,4,3,2512,Virginia,60158,150363,579900
23456,2,2,1316,Virginia,60158,150363,332715
23456,5,3,2022,Virginia,60158,150363,985000
23456,6,4,2700,Virginia,60158,150363,1300000
23456,4,4,2005,Virginia,60158,150363,439000
23456,2,2,1316,Virginia,60158,150363,340750
23456,3,2,1627,Virginia,60158,150363,850000
23456,4,4,2891,Virginia,60158,150363,591555
23456,4,3,2385,Virginia,60158,150363,6.00E+05
23456,6,5,4500,Virginia,60158,150363,1015000
23456,2,2,1316,Virginia,60158,150363,307715
23456,3,2,1445,Virginia,60158,150363,335000
23456,4,3,1822,Virginia,60158,150363,440000
23456,5,3,2600,Virginia,60158,150363,689900
23456,6,4,3600,Virginia,60158,150363,1100000
23456,4,3,2534,Virginia,60158,150363,645000
23456,5,5,3690,Virginia,60158,150363,1078136
23456,2,2,1293,Virginia,60158,150363,265750
23456,3,2,1143,Virginia,60158,150363,315000
23456,4,3,1907,Virginia,60158,150363,450000
23456,5,4,3082,Virginia,60158,150363,950000
23456,4,3,1931,Virginia,60158,150363,386000
23456,4,4,2342,Virginia,60158,150363,461060
23456,3,3,2139,Virginia,60158,150363,559000
23456,4,3,1754,Virginia,60158,150363,385000
23456,4,3,2000,Virginia,60158,150363,419900
23456,4,3,2210,Virginia,60158,150363,539500
23456,6,4,4350,Virginia,60158,150363,899000
23456,4,3,2436,Virginia,60158,150363,1.00E+06
23456,5,5,3669,Virginia,60158,150363,1339514
23456,4,4,3734,Virginia,60158,150363,1133542
23456,3,2,1913,Virginia,60158,150363,465000
23456,5,3,3086,Virginia,60158,150363,695000
23456,5,3,3057,Virginia,60158,150363,614900
23456,5,4,3500,Virginia,60158,150363,1550000
23456,4,3,2600,Virginia,60158,150363,574995
23456,3,2,1758,Virginia,60158,150363,383000
23456,3,2,1326,Virginia,60158,150363,250000
23456,3,3,2222,Virginia,60158,150363,1076000
23456,3,2,1440,Virginia,60158,150363,675000
23456,5,3,3116,Virginia,60158,150363,685000
23456,2,2,1316,Virginia,60158,150363,307535
23456,5,3,1950,Virginia,60158,150363,379900
23456,2,2,1293,Virginia,60158,150363,267635
23456,2,2,1167,Virginia,60158,150363,221000
23456,4,3,2960,Virginia,60158,150363,539883
23456,2,2,1293,Virginia,60158,150363,287455
23456,4,3,1852,Virginia,60158,150363,385000
23456,5,5,4308,Virginia,60158,150363,1004900
23456,5,5,3690,Virginia,60158,150363,934900
23456,2,2,1316,Virginia,60158,150363,340570
23456,4,4,2788,Virginia,60158,150363,6.00E+05
23456,4,3,2000,Virginia,60158,150363,4.00E+05
23456,2,2,1316,Virginia,60158,150363,332535
23456,5,3,3400,Virginia,60158,150363,650000
23456,2,2,1316,Virginia,60158,150363,337715
23456,3,3,1743,Virginia,60158,150363,375000
23456,2,2,1293,Virginia,60158,150363,277455
23456,4,4,3626,Virginia,60158,150363,924900
23456,4,3,3107,Virginia,60158,150363,599900
23456,3,2,1778,Virginia,60158,150363,352000
23457,4,2,1824,Virginia,4689,117598,523000
23457,4,3,3527,Virginia,4689,117598,850000
23457,4,3,2274,Virginia,4689,117598,569900
23457,5,5,4002,Virginia,4689,117598,1150000
23457,4,3,3121,Virginia,4689,117598,599900
23457,4,4,3264,Virginia,4689,117598,735000
23457,3,3,3103,Virginia,4689,117598,597500
23457,4,3,2430,Virginia,4689,117598,660000
23457,1,1,800,Virginia,4689,117598,3.00E+05
23457,5,4,4200,Virginia,4689,117598,975000
23462,3,3,2036,Virginia,66949,82642,339990
23462,4,2,1491,Virginia,66949,82642,355000
23462,3,3,1816,Virginia,66949,82642,334900
23462,4,3,2800,Virginia,66949,82642,375000
23462,2,2,1266,Virginia,66949,82642,205000
23462,4,4,1710,Virginia,66949,82642,355000
23462,4,4,1749,Virginia,66949,82642,360000
23462,3,3,1356,Virginia,66949,82642,245000
23462,4,4,2200,Virginia,66949,82642,355000
23462,4,2,1660,Virginia,66949,82642,350000
23462,3,3,1470,Virginia,66949,82642,245000
23462,4,4,2424,Virginia,66949,82642,435000
23462,3,2,1674,Virginia,66949,82642,390000
23462,3,2,1447,Virginia,66949,82642,235000
23462,2,2,957,Virginia,66949,82642,154250
23462,3,1,1248,Virginia,66949,82642,297000
23462,3,3,2036,Virginia,66949,82642,335000
23462,3,3,2125,Virginia,66949,82642,387000
23462,4,3,1622,Virginia,66949,82642,339900
23462,4,2,1650,Virginia,66949,82642,269000
23462,3,2,1178,Virginia,66949,82642,85000
